BIRIM;TARIH;SAAT;CIRO;  altin ;euro;dolar;temperature;special days
B;7.2.2011;17;3098.74;69421,79;21403;15770;8;0
B;7.2.2011;18;1472.43;69421,79;21403;15770;8;0
B;7.2.2011;19;1152.38;69421,79;21403;15770;8;0
B;7.2.2011;20;1309.7;69421,79;21403;15770;8;0
B;7.2.2011;21;1423.68;69421,79;21403;15770;8;0
B;8.2.2011;10;505.16;68341,15;21474;15746;7;0
B;8.2.2011;11;1230.46;68341,15;21474;15746;7;0
B;8.2.2011;12;1753.36;68341,15;21474;15746;7;0
B;8.2.2011;13;1119.92;68341,15;21474;15746;7;0
B;8.2.2011;14;1837.3;68341,15;21474;15746;7;0
B;8.2.2011;15;2240.8;68341,15;21474;15746;7;0
B;8.2.2011;16;1674.26;68341,15;21474;15746;7;0
B;8.2.2011;17;1227.67;68341,15;21474;15746;7;0
B;8.2.2011;18;1225.46;68341,15;21474;15746;7;0
B;8.2.2011;19;1389.47;68341,15;21474;15746;7;0
B;8.2.2011;20;1691.47;68341,15;21474;15746;7;0
B;8.2.2011;21;1012.12;68341,15;21474;15746;7;0
B;9.2.2011;10;26.91;68528,23;21659;15873;9;0
B;9.2.2011;11;1294.21;68528,23;21659;15873;9;0
B;9.2.2011;12;1252.86;68528,23;21659;15873;9;0
B;9.2.2011;13;1006.1;68528,23;21659;15873;9;0
B;9.2.2011;14;1795.49;68528,23;21659;15873;9;0
B;9.2.2011;15;1831.71;68528,23;21659;15873;9;0
B;9.2.2011;16;2658.59;68528,23;21659;15873;9;0
B;9.2.2011;17;2114.2;68528,23;21659;15873;9;0
B;9.2.2011;18;1015.65;68528,23;21659;15873;9;0
B;9.2.2011;19;1262.72;68528,23;21659;15873;9;0
B;9.2.2011;20;1653.27;68528,23;21659;15873;9;0
B;9.2.2011;21;2085.36;68528,23;21659;15873;9;0
B;10.2.2011;10;66.92;69496,45;21795;15989;6;0
B;10.2.2011;11;515.25;69496,45;21795;15989;6;0
B;10.2.2011;12;1272.9;69496,45;21795;15989;6;0
B;10.2.2011;13;1774.25;69496,45;21795;15989;6;0
B;10.2.2011;14;2640.25;69496,45;21795;15989;6;0
B;10.2.2011;15;2793.26;69496,45;21795;15989;6;0
B;10.2.2011;16;938.24;69496,45;21795;15989;6;0
B;10.2.2011;17;2372.11;69496,45;21795;15989;6;0
B;10.2.2011;18;1954.13;69496,45;21795;15989;6;0
B;10.2.2011;19;1761.41;69496,45;21795;15989;6;0
B;10.2.2011;20;1370.7;69496,45;21795;15989;6;0
B;10.2.2011;21;2255.88;69496,45;21795;15989;6;0
B;11.2.2011;10;586.78;69803,26;21598;15963;4;2
B;11.2.2011;11;1257.81;69803,26;21598;15963;4;2
B;11.2.2011;12;1312.34;69803,26;21598;15963;4;2
B;11.2.2011;13;1331.25;69803,26;21598;15963;4;2
B;11.2.2011;14;2456.3;69803,26;21598;15963;4;2
B;11.2.2011;15;2079.35;69803,26;21598;15963;4;2
B;11.2.2011;16;2767.97;69803,26;21598;15963;4;2
B;11.2.2011;17;2288.52;69803,26;21598;15963;4;2
B;11.2.2011;18;1178.52;69803,26;21598;15963;4;2
B;11.2.2011;19;2108.42;69803,26;21598;15963;4;2
B;11.2.2011;20;1564.97;69803,26;21598;15963;4;2
B;11.2.2011;21;2669.19;69803,26;21598;15963;4;2
B;12.2.2011;10;95.48;69803,26;21598;15963;10;2
B;12.2.2011;11;1164.64;69803,26;21598;15963;10;2
B;12.2.2011;12;1485.81;69803,26;21598;15963;10;2
B;12.2.2011;13;2924.03;69803,26;21598;15963;10;2
B;12.2.2011;14;3303.71;69803,26;21598;15963;10;2
B;12.2.2011;15;3172.9;69803,26;21598;15963;10;2
B;12.2.2011;16;4970.02;69803,26;21598;15963;10;2
B;12.2.2011;17;4041.88;69803,26;21598;15963;10;2
B;12.2.2011;18;4203.99;69803,26;21598;15963;10;2
B;12.2.2011;19;3952.74;69803,26;21598;15963;10;2
B;12.2.2011;20;4191.66;69803,26;21598;15963;10;2
B;12.2.2011;21;2100.73;69803,26;21598;15963;10;2
B;2.13.2011;10;47.72;69803,26;21598;15963;7;2
B;2.13.2011;11;1087.93;69803,26;21598;15963;7;2
B;2.13.2011;12;2872.69;69803,26;21598;15963;7;2
B;2.13.2011;13;4154.04;69803,26;21598;15963;7;2
B;2.13.2011;14;5119.15;69803,26;21598;15963;7;2
B;2.13.2011;15;3809.99;69803,26;21598;15963;7;2
B;2.13.2011;16;5992.91;69803,26;21598;15963;7;2
B;2.13.2011;17;3672.72;69803,26;21598;15963;7;2
B;2.13.2011;18;5071.6;69803,26;21598;15963;7;2
B;2.13.2011;19;3354.9;69803,26;21598;15963;7;2
B;2.13.2011;20;3242.94;69803,26;21598;15963;7;2
B;2.13.2011;21;1939.65;69803,26;21598;15963;7;2
B;2.14.2011;10;665.38;69890,89;21428;15916;7;2
B;2.14.2011;11;1565.95;69890,89;21428;15916;7;2
B;2.14.2011;12;2927.33;69890,89;21428;15916;7;2
B;2.14.2011;13;1748;69890,89;21428;15916;7;2
B;2.14.2011;14;3442.44;69890,89;21428;15916;7;2
B;2.14.2011;15;2535.92;69890,89;21428;15916;7;2
B;2.14.2011;16;2295.88;69890,89;21428;15916;7;2
B;2.14.2011;17;2487.57;69890,89;21428;15916;7;2
B;2.14.2011;18;2633.24;69890,89;21428;15916;7;2
B;2.14.2011;19;2413.38;69890,89;21428;15916;7;2
B;2.14.2011;20;2735.16;69890,89;21428;15916;7;2
B;2.14.2011;21;2998.11;69890,89;21428;15916;7;2
B;2.15.2011;10;379.7;69455,11;21586;15960;4;0
B;2.15.2011;11;87.44;69455,11;21586;15960;4;0
B;2.15.2011;12;814.63;69455,11;21586;15960;4;0
B;2.15.2011;13;1086.18;69455,11;21586;15960;4;0
B;2.15.2011;14;473.83;69455,11;21586;15960;4;0
B;2.15.2011;15;2152.7;69455,11;21586;15960;4;0
B;2.15.2011;16;885.49;69455,11;21586;15960;4;0
B;2.15.2011;17;1639.98;69455,11;21586;15960;4;0
B;2.15.2011;18;1287.18;69455,11;21586;15960;4;0
B;2.15.2011;19;1622.27;69455,11;21586;15960;4;0
B;2.15.2011;20;1056.64;69455,11;21586;15960;4;0
B;2.15.2011;21;623.83;69455,11;21586;15960;4;0
B;2.16.2011;10;223.88;70221,75;21487;15883;4;0
B;2.16.2011;11;769.01;70221,75;21487;15883;4;0
B;2.16.2011;12;555.8;70221,75;21487;15883;4;0
B;2.16.2011;13;1015.72;70221,75;21487;15883;4;0
B;2.16.2011;14;311.65;70221,75;21487;15883;4;0
B;2.16.2011;15;1078.23;70221,75;21487;15883;4;0
B;2.16.2011;16;787.08;70221,75;21487;15883;4;0
B;2.16.2011;17;610.75;70221,75;21487;15883;4;0
B;2.16.2011;18;817.26;70221,75;21487;15883;4;0
B;2.16.2011;19;894.55;70221,75;21487;15883;4;0
B;2.16.2011;20;1078.8;70221,75;21487;15883;4;0
B;2.16.2011;21;927.42;70221,75;21487;15883;4;0
B;2.17.2011;10;24.49;70101,62;21397;15778;7;0
B;2.17.2011;11;660.16;70101,62;21397;15778;7;0
B;2.17.2011;12;180.34;70101,62;21397;15778;7;0
B;2.17.2011;13;677.23;70101,62;21397;15778;7;0
B;2.17.2011;14;757.84;70101,62;21397;15778;7;0
B;2.17.2011;15;643.77;70101,62;21397;15778;7;0
B;2.17.2011;16;1985.24;70101,62;21397;15778;7;0
B;2.17.2011;17;2444.26;70101,62;21397;15778;7;0
B;2.17.2011;18;829.84;70101,62;21397;15778;7;0
B;2.17.2011;19;726.61;70101,62;21397;15778;7;0
B;2.17.2011;20;332.69;70101,62;21397;15778;7;0
B;2.17.2011;21;1741.85;70101,62;21397;15778;7;0
B;2.18.2011;10;19.52;69894,55;21463;15807;12;0
B;2.18.2011;11;533.03;69894,55;21463;15807;12;0
B;2.18.2011;12;562.91;69894,55;21463;15807;12;0
B;2.18.2011;13;529.56;69894,55;21463;15807;12;0
B;2.18.2011;14;1752.19;69894,55;21463;15807;12;0
B;2.18.2011;15;911.47;69894,55;21463;15807;12;0
B;2.18.2011;16;1205.13;69894,55;21463;15807;12;0
B;2.18.2011;17;1380.46;69894,55;21463;15807;12;0
B;2.18.2011;18;4065.68;69894,55;21463;15807;12;0
B;2.18.2011;19;1298.18;69894,55;21463;15807;12;0
B;2.18.2011;20;2083.58;69894,55;21463;15807;12;0
B;2.18.2011;21;1592.23;69894,55;21463;15807;12;0
B;2.19.2011;10;234.37;69894,55;21463;15807;11;0
B;2.19.2011;11;1916.9;69894,55;21463;15807;11;0
B;2.19.2011;12;2055.53;69894,55;21463;15807;11;0
B;2.19.2011;13;3675.7;69894,55;21463;15807;11;0
B;2.19.2011;14;2858.96;69894,55;21463;15807;11;0
B;2.19.2011;15;4051.68;69894,55;21463;15807;11;0
B;2.19.2011;16;3320.17;69894,55;21463;15807;11;0
B;2.19.2011;17;3381.96;69894,55;21463;15807;11;0
B;2.19.2011;18;2228.68;69894,55;21463;15807;11;0
B;2.19.2011;19;2305.63;69894,55;21463;15807;11;0
B;2.19.2011;20;1553.02;69894,55;21463;15807;11;0
B;2.19.2011;21;760.44;69894,55;21463;15807;11;0
B;2.20.2011;10;571.01;69894,55;21463;15807;7;0
B;2.20.2011;11;1298.66;69894,55;21463;15807;7;0
B;2.20.2011;12;741.59;69894,55;21463;15807;7;0
B;2.20.2011;13;1532.27;69894,55;21463;15807;7;0
B;2.20.2011;14;3974.91;69894,55;21463;15807;7;0
B;2.20.2011;15;4384.18;69894,55;21463;15807;7;0
B;2.20.2011;16;2789.52;69894,55;21463;15807;7;0
B;2.20.2011;17;3560.88;69894,55;21463;15807;7;0
B;2.20.2011;18;3234.03;69894,55;21463;15807;7;0
B;2.20.2011;19;3074.92;69894,55;21463;15807;7;0
B;2.20.2011;20;1088.75;69894,55;21463;15807;7;0
B;2.20.2011;21;1330.74;69894,55;21463;15807;7;0
B;2.21.2011;10;183.52;70418,08;21634;15817;6;0
B;2.21.2011;11;425.2;70418,08;21634;15817;6;0
B;2.21.2011;12;316.19;70418,08;21634;15817;6;0
B;2.21.2011;13;788.26;70418,08;21634;15817;6;0
B;2.21.2011;14;751.49;70418,08;21634;15817;6;0
B;2.21.2011;15;1132.65;70418,08;21634;15817;6;0
B;2.21.2011;16;307.05;70418,08;21634;15817;6;0
B;2.21.2011;17;906.34;70418,08;21634;15817;6;0
B;2.21.2011;18;802.75;70418,08;21634;15817;6;0
B;2.21.2011;19;1554.51;70418,08;21634;15817;6;0
B;2.21.2011;20;350.4;70418,08;21634;15817;6;0
B;2.21.2011;21;1368.34;70418,08;21634;15817;6;0
B;2.22.2011;10;557.98;71074,37;21797;16011;7;0
B;2.22.2011;11;151.34;71074,37;21797;16011;7;0
B;2.22.2011;12;395.88;71074,37;21797;16011;7;0
B;2.22.2011;13;742.17;71074,37;21797;16011;7;0
B;2.22.2011;14;1953.91;71074,37;21797;16011;7;0
B;2.22.2011;15;2176.08;71074,37;21797;16011;7;0
B;2.22.2011;16;523.01;71074,37;21797;16011;7;0
B;2.22.2011;17;823.83;71074,37;21797;16011;7;0
B;2.22.2011;18;912.3;71074,37;21797;16011;7;0
B;2.22.2011;19;1199.28;71074,37;21797;16011;7;0
B;2.22.2011;20;975;71074,37;21797;16011;7;0
B;2.22.2011;21;617.16;71074,37;21797;16011;7;0
B;2.23.2011;10;907.97;71882,83;21865;15933;8;0
B;2.23.2011;11;226.37;71882,83;21865;15933;8;0
B;2.23.2011;12;516.28;71882,83;21865;15933;8;0
B;2.23.2011;13;610.21;71882,83;21865;15933;8;0
B;2.23.2011;14;2489.73;71882,83;21865;15933;8;0
B;2.23.2011;15;535.78;71882,83;21865;15933;8;0
B;2.23.2011;16;1026.62;71882,83;21865;15933;8;0
B;2.23.2011;17;1126.8;71882,83;21865;15933;8;0
B;2.23.2011;18;950.06;71882,83;21865;15933;8;0
B;2.23.2011;19;682.06;71882,83;21865;15933;8;0
B;2.23.2011;20;584.91;71882,83;21865;15933;8;0
B;2.23.2011;21;581.9;71882,83;21865;15933;8;0
B;2.24.2011;10;35.07;71800,69;22146;16085;8;0
B;2.24.2011;11;39.05;71800,69;22146;16085;8;0
B;2.24.2011;12;1414.19;71800,69;22146;16085;8;0
B;2.24.2011;13;649.98;71800,69;22146;16085;8;0
B;2.24.2011;14;823.9;71800,69;22146;16085;8;0
B;2.24.2011;15;811.01;71800,69;22146;16085;8;0
B;2.24.2011;16;1419.85;71800,69;22146;16085;8;0
B;2.24.2011;17;771.59;71800,69;22146;16085;8;0
B;2.24.2011;18;1086.49;71800,69;22146;16085;8;0
B;2.24.2011;19;2469.49;71800,69;22146;16085;8;0
B;2.24.2011;20;1395.93;71800,69;22146;16085;8;0
B;2.24.2011;21;915.43;71800,69;22146;16085;8;0
B;2.25.2011;10;280.77;73126,9;22054;15982;7;0
B;2.25.2011;11;991.84;73126,9;22054;15982;7;0
B;2.25.2011;12;774.4;73126,9;22054;15982;7;0
B;2.25.2011;13;655.01;73126,9;22054;15982;7;0
B;2.25.2011;14;605.28;73126,9;22054;15982;7;0
B;2.25.2011;15;800.22;73126,9;22054;15982;7;0
B;2.25.2011;16;1344.56;73126,9;22054;15982;7;0
B;2.25.2011;17;1073.11;73126,9;22054;15982;7;0
B;2.25.2011;18;938.06;73126,9;22054;15982;7;0
B;2.25.2011;19;1677.4;73126,9;22054;15982;7;0
B;2.25.2011;20;1462.14;73126,9;22054;15982;7;0
B;2.25.2011;21;547.7;73126,9;22054;15982;7;0
B;2.26.2011;10;188.29;73126,9;22054;15982;3;0
B;2.26.2011;11;162.91;73126,9;22054;15982;3;0
B;2.26.2011;12;1291.65;73126,9;22054;15982;3;0
B;2.26.2011;13;1484.81;73126,9;22054;15982;3;0
B;2.26.2011;14;4223.36;73126,9;22054;15982;3;0
B;2.26.2011;15;2476.78;73126,9;22054;15982;3;0
B;2.26.2011;16;3283.38;73126,9;22054;15982;3;0
B;2.26.2011;17;2847.32;73126,9;22054;15982;3;0
B;2.26.2011;18;2329.01;73126,9;22054;15982;3;0
B;2.26.2011;19;1998.03;73126,9;22054;15982;3;0
B;2.26.2011;20;1742.31;73126,9;22054;15982;3;0
B;2.26.2011;21;1416.18;73126,9;22054;15982;3;0
B;2.27.2011;10;147.6;73126,9;22054;15982;2;0
B;2.27.2011;11;1017.67;73126,9;22054;15982;2;0
B;2.27.2011;12;4465.26;73126,9;22054;15982;2;0
B;2.27.2011;13;3913.49;73126,9;22054;15982;2;0
B;2.27.2011;14;3710.94;73126,9;22054;15982;2;0
B;2.27.2011;15;5658.12;73126,9;22054;15982;2;0
B;2.27.2011;16;5603.51;73126,9;22054;15982;2;0
B;2.27.2011;17;5649.4;73126,9;22054;15982;2;0
B;2.27.2011;18;3841.05;73126,9;22054;15982;2;0
B;2.27.2011;19;3319.69;73126,9;22054;15982;2;0
B;2.27.2011;20;2478.99;73126,9;22054;15982;2;0
B;2.27.2011;21;1361;73126,9;22054;15982;2;0
B;2.28.2011;10;360.88;72103,33;22132;16005;4;0
B;2.28.2011;11;701.91;72103,33;22132;16005;4;0
B;2.28.2011;12;1274.63;72103,33;22132;16005;4;0
B;2.28.2011;13;1564.6;72103,33;22132;16005;4;0
B;2.28.2011;14;1578.56;72103,33;22132;16005;4;0
B;2.28.2011;15;2208.58;72103,33;22132;16005;4;0
B;2.28.2011;16;1972.04;72103,33;22132;16005;4;0
B;2.28.2011;17;1579.85;72103,33;22132;16005;4;0
B;2.28.2011;18;1561.41;72103,33;22132;16005;4;0
B;2.28.2011;19;1947.18;72103,33;22132;16005;4;0
B;2.28.2011;20;1532.36;72103,33;22132;16005;4;0
B;2.28.2011;21;1183.09;72103,33;22132;16005;4;0
B;1.3.2011;10;216.77;72623,47;22204;16057;3;0
B;1.3.2011;11;411.17;72623,47;22204;16057;3;0
B;1.3.2011;12;1009.63;72623,47;22204;16057;3;0
B;1.3.2011;13;640.9;72623,47;22204;16057;3;0
B;1.3.2011;14;755.09;72623,47;22204;16057;3;0
B;1.3.2011;15;1316.54;72623,47;22204;16057;3;0
B;1.3.2011;16;1201.38;72623,47;22204;16057;3;0
B;1.3.2011;17;821.57;72623,47;22204;16057;3;0
B;1.3.2011;18;954.95;72623,47;22204;16057;3;0
B;1.3.2011;19;1107.4;72623,47;22204;16057;3;0
B;1.3.2011;20;886.48;72623,47;22204;16057;3;0
B;1.3.2011;21;1962.08;72623,47;22204;16057;3;0
B;2.3.2011;10;118.13;73139,3;22326;16170;4;0
B;2.3.2011;11;594.15;73139,3;22326;16170;4;0
B;2.3.2011;12;1886.57;73139,3;22326;16170;4;0
B;2.3.2011;13;629.69;73139,3;22326;16170;4;0
B;2.3.2011;14;775.69;73139,3;22326;16170;4;0
B;2.3.2011;15;708.87;73139,3;22326;16170;4;0
B;2.3.2011;16;709.23;73139,3;22326;16170;4;0
B;2.3.2011;17;730.54;73139,3;22326;16170;4;0
B;2.3.2011;18;1352.71;73139,3;22326;16170;4;0
B;2.3.2011;19;1154.27;73139,3;22326;16170;4;0
B;2.3.2011;20;1217.94;73139,3;22326;16170;4;0
B;2.3.2011;21;501.56;73139,3;22326;16170;4;0
B;3.3.2011;10;69.43;74290,12;22331;16118;7;0
B;3.3.2011;11;187.61;74290,12;22331;16118;7;0
B;3.3.2011;12;407.68;74290,12;22331;16118;7;0
B;3.3.2011;13;1369.94;74290,12;22331;16118;7;0
B;3.3.2011;14;664.22;74290,12;22331;16118;7;0
B;3.3.2011;15;1466.74;74290,12;22331;16118;7;0
B;3.3.2011;16;1098.66;74290,12;22331;16118;7;0
B;3.3.2011;17;1083.05;74290,12;22331;16118;7;0
B;3.3.2011;18;793.08;74290,12;22331;16118;7;0
B;3.3.2011;19;852.28;74290,12;22331;16118;7;0
B;3.3.2011;20;801.75;74290,12;22331;16118;7;0
B;3.3.2011;21;457.88;74290,12;22331;16118;7;0
B;4.3.2011;10;182.53;73980,92;22348;15996;6;0
B;4.3.2011;11;152.39;73980,92;22348;15996;6;0
B;4.3.2011;12;692.92;73980,92;22348;15996;6;0
B;4.3.2011;13;538.56;73980,92;22348;15996;6;0
B;4.3.2011;14;841.84;73980,92;22348;15996;6;0
B;4.3.2011;15;1207.7;73980,92;22348;15996;6;0
B;4.3.2011;16;1235.7;73980,92;22348;15996;6;0
B;4.3.2011;17;1451.42;73980,92;22348;15996;6;0
B;4.3.2011;18;1012.4;73980,92;22348;15996;6;0
B;4.3.2011;19;853.66;73980,92;22348;15996;6;0
B;4.3.2011;20;1496.41;73980,92;22348;15996;6;0
B;4.3.2011;21;1104.93;73980,92;22348;15996;6;0
B;5.3.2011;10;278.38;73980,92;22348;15996;5;0
B;5.3.2011;11;1158.13;73980,92;22348;15996;5;0
B;5.3.2011;12;847.26;73980,92;22348;15996;5;0
B;5.3.2011;13;1358.71;73980,92;22348;15996;5;0
B;5.3.2011;14;1298.4;73980,92;22348;15996;5;0
B;5.3.2011;15;1547.6;73980,92;22348;15996;5;0
B;5.3.2011;16;1762.18;73980,92;22348;15996;5;0
B;5.3.2011;17;2920.42;73980,92;22348;15996;5;0
B;5.3.2011;18;1612.66;73980,92;22348;15996;5;0
B;5.3.2011;19;2191.17;73980,92;22348;15996;5;0
B;5.3.2011;20;2785.04;73980,92;22348;15996;5;0
B;5.3.2011;21;1433.33;73980,92;22348;15996;5;0
B;6.3.2011;10;329.61;73980,92;22348;15996;6;0
B;6.3.2011;11;494.06;73980,92;22348;15996;6;0
B;6.3.2011;12;972.96;73980,92;22348;15996;6;0
B;6.3.2011;13;1428.22;73980,92;22348;15996;6;0
B;6.3.2011;14;3117.84;73980,92;22348;15996;6;0
B;6.3.2011;15;2392.15;73980,92;22348;15996;6;0
B;6.3.2011;16;4587.69;73980,92;22348;15996;6;0
B;6.3.2011;17;2942.3;73980,92;22348;15996;6;0
B;6.3.2011;18;3354.01;73980,92;22348;15996;6;0
B;6.3.2011;19;2132.87;73980,92;22348;15996;6;0
B;6.3.2011;20;1405.61;73980,92;22348;15996;6;0
B;6.3.2011;21;988.12;73980,92;22348;15996;6;0
B;7.3.2011;10;483.63;72872,37;22447;16019;6;0
B;7.3.2011;11;367.78;72872,37;22447;16019;6;0
B;7.3.2011;12;748.55;72872,37;22447;16019;6;0
B;7.3.2011;13;1036.57;72872,37;22447;16019;6;0
B;7.3.2011;14;943.74;72872,37;22447;16019;6;0
B;7.3.2011;15;1634.06;72872,37;22447;16019;6;0
B;7.3.2011;16;914.53;72872,37;22447;16019;6;0
B;7.3.2011;17;801.45;72872,37;22447;16019;6;0
B;7.3.2011;18;1160.41;72872,37;22447;16019;6;0
B;7.3.2011;19;1469.92;72872,37;22447;16019;6;0
B;7.3.2011;20;680.27;72872,37;22447;16019;6;0
B;7.3.2011;21;1848.27;72872,37;22447;16019;6;0
B;8.3.2011;10;93.36;74103,97;22178;15931;3;0
B;8.3.2011;11;830.92;74103,97;22178;15931;3;0
B;8.3.2011;12;639.33;74103,97;22178;15931;3;0
B;8.3.2011;13;1723.09;74103,97;22178;15931;3;0
B;8.3.2011;14;766.57;74103,97;22178;15931;3;0
B;8.3.2011;15;975.82;74103,97;22178;15931;3;0
B;8.3.2011;16;1756.96;74103,97;22178;15931;3;0
B;8.3.2011;17;1408.85;74103,97;22178;15931;3;0
B;8.3.2011;18;2086.39;74103,97;22178;15931;3;0
B;8.3.2011;19;1892.49;74103,97;22178;15931;3;0
B;8.3.2011;20;1691.71;74103,97;22178;15931;3;0
B;8.3.2011;21;1850.99;74103,97;22178;15931;3;0
B;9.3.2011;10;0;73299,76;22069;15876;1;0
B;9.3.2011;11;461.22;73299,76;22069;15876;1;0
B;9.3.2011;12;312.83;73299,76;22069;15876;1;0
B;9.3.2011;13;1117.58;73299,76;22069;15876;1;0
B;9.3.2011;14;378.04;73299,76;22069;15876;1;0
B;9.3.2011;15;292.57;73299,76;22069;15876;1;0
B;9.3.2011;16;1278.54;73299,76;22069;15876;1;0
B;9.3.2011;17;626.71;73299,76;22069;15876;1;0
B;9.3.2011;18;966.04;73299,76;22069;15876;1;0
B;9.3.2011;19;501.07;73299,76;22069;15876;1;0
B;9.3.2011;20;609.44;73299,76;22069;15876;1;0
B;9.3.2011;21;746.13;73299,76;22069;15876;1;0
B;10.3.2011;10;46.55;73038,85;21898;15835;0;0
B;10.3.2011;11;457.51;73038,85;21898;15835;0;0
B;10.3.2011;12;605.94;73038,85;21898;15835;0;0
B;10.3.2011;13;564.08;73038,85;21898;15835;0;0
B;10.3.2011;14;1096.15;73038,85;21898;15835;0;0
B;10.3.2011;15;1134.83;73038,85;21898;15835;0;0
B;10.3.2011;16;644.33;73038,85;21898;15835;0;0
B;10.3.2011;17;842.98;73038,85;21898;15835;0;0
B;10.3.2011;18;830.95;73038,85;21898;15835;0;0
B;10.3.2011;19;545.2;73038,85;21898;15835;0;0
B;10.3.2011;20;1216.63;73038,85;21898;15835;0;0
B;10.3.2011;21;1500.82;73038,85;21898;15835;0;0
B;11.3.2011;10;144.42;72476,25;21874;15862;4;0
B;11.3.2011;11;464.48;72476,25;21874;15862;4;0
B;11.3.2011;12;517.67;72476,25;21874;15862;4;0
B;11.3.2011;13;615.43;72476,25;21874;15862;4;0
B;11.3.2011;14;863.11;72476,25;21874;15862;4;0
B;11.3.2011;15;1650.32;72476,25;21874;15862;4;0
B;11.3.2011;16;1519.59;72476,25;21874;15862;4;0
B;11.3.2011;17;1707.64;72476,25;21874;15862;4;0
B;11.3.2011;18;911.09;72476,25;21874;15862;4;0
B;11.3.2011;19;1724.4;72476,25;21874;15862;4;0
B;11.3.2011;20;1400.96;72476,25;21874;15862;4;0
B;11.3.2011;21;1464.56;72476,25;21874;15862;4;0
B;12.3.2011;10;127.67;72476,25;21874;15862;6;0
B;12.3.2011;11;315.09;72476,25;21874;15862;6;0
B;12.3.2011;12;499.97;72476,25;21874;15862;6;0
B;12.3.2011;13;1734.22;72476,25;21874;15862;6;0
B;12.3.2011;14;3101.06;72476,25;21874;15862;6;0
B;12.3.2011;15;1877.38;72476,25;21874;15862;6;0
B;12.3.2011;16;4745.48;72476,25;21874;15862;6;0
B;12.3.2011;17;2690.02;72476,25;21874;15862;6;0
B;12.3.2011;18;1643;72476,25;21874;15862;6;0
B;12.3.2011;19;3909.73;72476,25;21874;15862;6;0
B;12.3.2011;20;2058.92;72476,25;21874;15862;6;0
B;12.3.2011;21;1379.25;72476,25;21874;15862;6;0
B;3.13.2011;10;81.82;72476,25;21874;15862;7;0
B;3.13.2011;11;746.3;72476,25;21874;15862;7;0
B;3.13.2011;12;1383.52;72476,25;21874;15862;7;0
B;3.13.2011;13;3319.13;72476,25;21874;15862;7;0
B;3.13.2011;14;1947.01;72476,25;21874;15862;7;0
B;3.13.2011;15;4920.17;72476,25;21874;15862;7;0
B;3.13.2011;16;3464.17;72476,25;21874;15862;7;0
B;3.13.2011;17;5637.85;72476,25;21874;15862;7;0
B;3.13.2011;18;2314.19;72476,25;21874;15862;7;0
B;3.13.2011;19;2119.87;72476,25;21874;15862;7;0
B;3.13.2011;20;1601.42;72476,25;21874;15862;7;0
B;3.13.2011;21;884.37;72476,25;21874;15862;7;0
B;3.14.2011;10;338.73;72066,23;22045;15805;9;0
B;3.14.2011;11;250.69;72066,23;22045;15805;9;0
B;3.14.2011;12;912.83;72066,23;22045;15805;9;0
B;3.14.2011;13;708.66;72066,23;22045;15805;9;0
B;3.14.2011;14;611.73;72066,23;22045;15805;9;0
B;3.14.2011;15;983.95;72066,23;22045;15805;9;0
B;3.14.2011;16;997.92;72066,23;22045;15805;9;0
B;3.14.2011;17;1506.8;72066,23;22045;15805;9;0
B;3.14.2011;18;489.85;72066,23;22045;15805;9;0
B;3.14.2011;19;1285;72066,23;22045;15805;9;0
B;3.14.2011;20;482.5;72066,23;22045;15805;9;0
B;3.14.2011;21;725.82;72066,23;22045;15805;9;0
B;3.15.2011;10;100.89;72439,52;21996;15830;12;0
B;3.15.2011;11;102.95;72439,52;21996;15830;12;0
B;3.15.2011;12;556.73;72439,52;21996;15830;12;0
B;3.15.2011;13;1136.46;72439,52;21996;15830;12;0
B;3.15.2011;14;483.85;72439,52;21996;15830;12;0
B;3.15.2011;15;1072.57;72439,52;21996;15830;12;0
B;3.15.2011;16;1099.98;72439,52;21996;15830;12;0
B;3.15.2011;17;330.18;72439,52;21996;15830;12;0
B;3.15.2011;18;334.98;72439,52;21996;15830;12;0
B;3.15.2011;19;426.02;72439,52;21996;15830;12;0
B;3.15.2011;20;861.51;72439,52;21996;15830;12;0
B;3.15.2011;21;783.94;72439,52;21996;15830;12;0
B;3.16.2011;10;316.23;71592,29;22097;15838;14;0
B;3.16.2011;11;121.84;71592,29;22097;15838;14;0
B;3.16.2011;12;302.8;71592,29;22097;15838;14;0
B;3.16.2011;13;277.43;71592,29;22097;15838;14;0
B;3.16.2011;14;468.49;71592,29;22097;15838;14;0
B;3.16.2011;15;629.51;71592,29;22097;15838;14;0
B;3.16.2011;16;1041.93;71592,29;22097;15838;14;0
B;3.16.2011;17;2389.69;71592,29;22097;15838;14;0
B;3.16.2011;18;766.86;71592,29;22097;15838;14;0
B;3.16.2011;19;710.08;71592,29;22097;15838;14;0
B;3.16.2011;20;665.02;71592,29;22097;15838;14;0
B;3.16.2011;21;904.71;71592,29;22097;15838;14;0
B;3.17.2011;10;112.39;71390,02;22216;15864;11;0
B;3.17.2011;11;1580.86;71390,02;22216;15864;11;0
B;3.17.2011;12;473.47;71390,02;22216;15864;11;0
B;3.17.2011;13;1089.28;71390,02;22216;15864;11;0
B;3.17.2011;14;1251.9;71390,02;22216;15864;11;0
B;3.17.2011;15;1203.74;71390,02;22216;15864;11;0
B;3.17.2011;16;968.11;71390,02;22216;15864;11;0
B;3.17.2011;17;1101.85;71390,02;22216;15864;11;0
